,return_120s,return_300s,return_600s,return_1200s,mid_return_lag_1,mid_return_lag_2,mid_return_lag_3,mid_return_lag_5,relative_spread_bps,ask_range_8_bps,bid_range_8_bps,ask_concentration,bid_concentration,ask_slope,bid_slope,log_ask_depth_1,log_ask_depth_2,log_ask_depth_3,log_ask_depth_5,log_ask_depth_8,log_bid_depth_1,log_bid_depth_2,log_bid_depth_3,log_bid_depth_5,log_bid_depth_8,obi_1,obi_2,obi_3,obi_5,obi_8,weighted_obi,microprice_edge_bps,ask_distance_1_bps,ask_distance_2_bps,ask_distance_3_bps,ask_distance_5_bps,ask_distance_8_bps,bid_distance_1_bps,bid_distance_2_bps,bid_distance_3_bps,bid_distance_5_bps,bid_distance_8_bps,spread_change_lag_1,spread_change_lag_2,spread_change_lag_3,spread_change_lag_5,spread_mean_300s,spread_std_300s,spread_mean_600s,spread_std_600s,obi5_change_lag_1,obi5_change_lag_2,obi5_change_lag_3,obi5_change_lag_5,microprice_edge_change_lag_1,microprice_edge_change_lag_2,microprice_edge_change_lag_3,microprice_edge_change_lag_5,obi5_mean_300s,obi5_std_300s,obi5_mean_600s,obi5_std_600s,weighted_obi_mean_300s,microprice_edge_mean_300s,snapshot_ofi_proxy_l1,weighted_snapshot_ofi_proxy,snapshot_ofi_proxy_300s,snapshot_ofi_proxy_600s,normalized_snapshot_ofi_300s,normalized_snapshot_ofi_600s,bid_depth_change_lag_1,ask_depth_change_lag_1,volatility_120s,volatility_300s,volatility_600s,volatility_1200s,hour_sin,hour_cos,dow_sin,dow_cos
bid_distance_5_bps,6.21016e-05,5.987348e-05,6.809765e-05,0.00019766254,0.00024645287,0.0001644972,0.00010611301,0.00013881584,0.0004276015,0.00010317192,0.0003952423,8.8164765e-05,0.0001142329,0.00029126278,0.0004430054,0.00033495127,8.8680725e-05,8.530646e-05,9.2606075e-05,8.6208085e-05,0.00021483879,0.00049864553,0.00029408146,0.0001172603,0.00011686651,0.00058697234,0.0003819109,0.00024133209,7.296198e-05,0.000114914685,9.6932534e-05,8.7972454e-05,0.00010317244,0.0011467229,0.00048678686,0.0002105527,0.00011940727,1.1608484e-05,0.0011128943,0.0017015111,0.01198248,8.4620464e-05,0.00019093641,0.00014802461,0.00014880713,0.00011219337,0.00011327365,0.00037477963,0.00013147773,0.00013667643,0.00012795563,0.000115805655,0.000107108484,0.00013415425,7.389537e-05,8.217566e-05,7.924872e-05,8.653161e-05,3.9270362e-06,0.0001645612,7.09172e-05,0.00020062445,4.6657104e-05,9.019653e-05,0.0003784407,0.00010393573,0.00020409434,0.0002962541,0.00045919843,0.0003654844,8.358396e-05,0.000193938,0.0005764432,0.00034507253,0.00033942444,0.000350841,0.0001314183,0.000230573,3.6441757e-05,4.971714e-05
bid_distance_8_bps,9.069486e-06,4.7141144e-05,4.5178116e-05,6.842796e-05,3.2622167e-05,4.203164e-05,2.9619065e-05,3.3543678e-05,7.4402255e-05,2.9939072e-05,0.0001148367,1.9054965e-05,2.4207866e-05,3.3788805e-05,0.00014480487,0.000105932726,7.7179364e-05,2.6418087e-05,3.0246812e-05,3.298571e-05,7.804363e-05,0.000104261606,5.3357333e-05,3.2017215e-05,1.3763479e-05,6.474928e-05,5.348751e-05,3.9597828e-05,1.1535362e-05,3.6712674e-05,6.281113e-05,2.380442e-05,2.7807911e-05,0.00017158888,0.00017411838,8.35106e-05,1.340611e-05,0.0,0.00028437452,0.0005867996,8.4620464e-05,0.0019124489,6.0600807e-05,2.5348969e-05,2.4008767e-05,2.7369615e-05,1.373023e-05,0.00014445538,7.832997e-06,0.00013357888,9.711891e-05,1.3479065e-05,2.2978194e-05,4.891773e-05,1.8431294e-05,8.979533e-06,6.794591e-06,5.9826175e-06,7.2988837e-06,7.7825134e-05,4.5642405e-06,6.0445866e-05,1.2208255e-05,4.064366e-05,0.000111904104,8.877137e-06,6.124405e-05,4.1569758e-05,4.5874447e-05,8.616356e-05,4.63737e-05,2.202742e-05,0.00012665578,0.00023040181,9.596489e-05,0.00016844561,3.9260314e-05,0.00015621775,3.9791627e-07,1.7879145e-05
spread_change_lag_1,4.805271e-05,3.8234073e-05,7.1273e-05,8.820626e-05,0.00015419717,2.4673303e-05,9.681684e-05,4.6947385e-05,0.0003824025,7.206519e-05,0.00016419901,8.970343e-05,9.061591e-05,9.990802e-05,0.00028734974,0.00023739491,0.00011866248,0.00012974869,6.097589e-05,0.00010068412,0.00018293537,0.00016713655,9.496994e-05,5.863793e-05,4.3735887e-05,0.0003721802,0.00029231867,8.270908e-05,4.9459573e-05,6.5987195e-05,0.00011963074,6.400799e-05,4.672061e-05,0.00061698287,0.00051427673,0.00021177059,4.3985277e-05,1.9905299e-06,0.0003860993,0.0013224538,0.00019093641,6.0600807e-05,0.007453892,9.8772e-05,0.00015334925,4.0789557e-05,8.834793e-05,0.0005233375,9.296407e-05,0.000119568635,0.00014774167,9.352773e-05,6.5821456e-05,0.000104777006,4.998919e-05,4.740387e-05,1.5431417e-05,3.5118206e-05,1.5801188e-05,0.0003740843,6.9905494e-05,0.00029156115,2.6050846e-05,7.351825e-05,0.0003867228,4.028255e-05,9.406717e-05,0.00012456243,0.00020784253,0.00018358247,0.0001762177,0.00010670884,0.0006102572,0.0007480303,0.00042848912,0.0008479455,0.00020365797,0.0003765445,1.7648954e-05,3.2530148e-05
spread_change_lag_2,2.18085e-05,4.022917e-05,3.0355848e-05,5.075912e-05,8.131786e-05,1.6377446e-05,1.4901953e-05,4.9829552e-05,6.962814e-05,2.5085985e-05,0.00022008657,2.4926585e-05,4.2802854e-05,5.5173427e-05,0.00014409765,0.00010248363,5.2625717e-05,3.3332606e-05,1.03905695e-05,5.5802066e-05,0.00016343355,0.00010033117,5.37291e-05,1.4053719e-05,1.21172625e-05,0.00031327383,7.5715085e-05,7.188302e-05,1.1353412e-05,3.34e-05,1.96291e-05,5.305331e-05,0.0,0.00031866116,0.00020791306,0.00015875918,5.2316485e-05,1.0067024e-05,0.0002559367,0.00045231322,0.00014802461,2.5348969e-05,9.8772e-05,0.002385293,2.7303062e-05,2.1581332e-05,4.0501145e-05,0.0001893218,7.860592e-05,8.802423e-05,3.5450037e-05,7.962499e-05,4.82618e-05,4.8312926e-05,2.8568953e-05,6.56889e-06,8.820204e-06,1.8527224e-05,1.3716243e-05,9.7692755e-05,1.1606404e-05,9.482579e-05,8.427471e-06,2.8612618e-05,0.00010428289,2.3109737e-05,0.00019065684,4.7567446e-05,9.7342956e-05,0.00011408645,2.6306117e-05,2.2257636e-05,0.00021047035,0.00022579066,0.00016095958,0.0002936864,5.9293212e-05,0.00020023918,7.016839e-06,2.9166044e-05
spread_change_lag_3,4.2689288e-05,3.2580207e-05,1.5536207e-05,4.3918506e-05,4.6780086e-05,2.7554408e-05,6.896944e-05,2.9879679e-05,0.00016501517,4.4757644e-06,0.00012089484,2.5598647e-05,2.7687664e-05,5.5692857e-05,7.5903496e-05,0.00020038424,6.704803e-05,1.9907457e-05,9.135219e-06,3.7339873e-05,5.0720395e-05,5.4199318e-05,2.6533124e-05,2.5599042e-05,2.161281e-05,0.00028375347,9.1836584e-05,4.3088996e-05,1.0658678e-05,2.540952e-05,2.9877234e-05,1.2122767e-05,2.3802893e-05,0.0002460648,0.00024604175,5.248465e-05,2.2769058e-05,0.0,0.00017372974,0.00029414566,0.00014880713,2.4008767e-05,0.00015334925,2.7303062e-05,0.0017131227,6.3659636e-06,0.00011084452,0.00019681247,7.800546e-05,0.000140812,5.179051e-05,5.6648045e-05,3.8921604e-05,3.7149475e-05,3.6159676e-05,4.882745e-05,1.891009e-05,3.734783e-05,6.815738e-06,6.525954e-05,1.2360996e-05,5.1404488e-05,3.2231354e-05,1.1263942e-05,0.00013055035,4.418185e-06,7.140976e-05,4.401246e-05,6.050519e-05,5.97542e-05,1.4286004e-05,4.2831227e-05,0.00012611887,0.00036783644,0.0001549303,0.00022397403,4.405974e-05,0.00015405113,9.485939e-06,6.778385e-06
spread_change_lag_5,1.19759e-05,9.388388e-06,1.6750335e-05,6.4601394e-05,7.60155e-05,1.2380867e-05,3.5538545e-05,3.090831e-05,3.9488106e-05,2.8424884e-05,9.547283e-05,1.3476754e-05,2.3436243e-05,5.715931e-05,9.418507e-05,0.00016939557,9.483936e-05,9.655855e-05,2.6600243e-05,3.1150194e-05,4.535622e-05,5.530642e-05,3.6076068e-05,2.8395441e-05,6.149987e-06,0.00013017074,0.00011858165,6.858543e-05,3.1901433e-05,9.2224145e-06,6.1591585e-05,1.4143482e-05,2.3121911e-05,0.00038132834,0.00019313919,0.00012032301,1.0059823e-05,1.6369946e-05,0.00019028832,0.0006591027,0.00011219337,2.7369615e-05,4.0789557e-05,2.1581332e-05,6.3659636e-06,0.0017945389,2.3408654e-06,5.9949114e-05,3.0410305e-05,7.545243e-05,5.598192e-05,2.7675964e-05,1.8474138e-05,3.3738997e-05,2.7456743e-05,4.5866673e-06,3.1896434e-05,1.5363912e-06,3.1950057e-07,5.4884236e-05,7.0364463e-06,7.249035e-05,3.1034906e-06,1.1099635e-05,8.7399734e-05,2.4924124e-05,9.256202e-05,0.000106966625,9.1639304e-05,9.641603e-05,1.8460645e-05,5.232526e-05,0.000105122905,0.00017364768,9.052711e-05,0.00017366461,2.823541e-05,8.566544e-05,8.700344e-06,1.9641751e-05
spread_mean_300s,2.2664912e-05,2.7073515e-05,2.0360865e-05,3.823863e-05,1.1566276e-05,1.5593021e-05,3.6667723e-05,3.0056819e-05,5.758524e-05,2.5659669e-05,8.755847e-05,3.535001e-05,3.1655352e-05,5.090866e-05,7.61283e-05,0.00011145169,6.513942e-05,2.3192264e-05,4.1655854e-05,2.1182686e-06,5.676839e-05,0.000105555046,2.8615721e-05,3.156357e-05,2.3669323e-05,6.54539e-05,7.9292855e-05,3.838921e-05,1.5147456e-05,4.4136617e-05,6.743211e-05,6.195428e-05,2.537124e-06,0.00036953096,0.00017659279,4.839299e-05,6.318343e-05,0.0,0.00037461444,0.00023670387,0.00011327365,1.373023e-05,8.834793e-05,4.0501145e-05,0.00011084452,2.3408654e-06,0.0014832546,0.0002211741,2.4101093e-05,7.044717e-05,6.684655e-05,3.4960987e-05,4.5643617e-05,3.8769445e-05,1.8289205e-05,2.3611357e-05,8.572878e-06,2.7844424e-05,1.2406049e-05,4.422259e-05,2.0439462e-05,7.6047094e-05,1.0208177e-05,1.673744e-05,4.9802613e-05,1.7587075e-05,8.377126e-05,0.00014337996,6.216837e-05,7.237401e-05,2.4499066e-05,3.09744e-05,0.00016919027,0.00019589245,0.0002142035,0.00029031854,3.3899105e-05,0.00011208841,8.000183e-06,0.0
spread_std_300s,0.00011560472,8.2371385e-05,0.00010921284,0.00022996835,0.00035176022,0.00032564733,0.0004065326,0.0001269102,0.0003750566,0.00012987076,0.0005885337,0.00021184894,0.00027259474,0.00027694134,0.00071187865,0.0008506051,0.0003369222,0.0002015119,0.00010578994,0.00018201297,0.0004128583,0.0003528064,0.00021287074,0.00013632441,0.00013253604,0.00042561893,0.0003990577,7.811817e-05,0.00012056301,0.00012472752,0.00011124483,0.00016911594,9.495879e-05,0.00093261705,0.00085037533,0.0003255105,0.00014852124,2.008579e-05,0.0011856039,0.0014931008,0.00037477963,0.00014445538,0.0005233375,0.0001893218,0.00019681247,5.9949114e-05,0.0002211741,0.025587589,0.00021892186,0.00024798643,0.0003527246,9.450682e-05,0.00025121003,0.00012525711,0.00016381544,5.7742458e-05,4.8466656e-05,0.00011673104,4.5540302e-05,0.00040683162,4.1124724e-05,0.00031504396,5.5247277e-05,0.00012483471,0.0007477968,0.00016700888,0.00020315089,0.00024837052,0.00017082207,0.00020483752,0.00019130729,0.00019010917,0.0019410565,0.0010646761,0.0014052122,0.0011151986,0.00025413986,0.000547003,2.7623164e-05,4.6555568e-05
spread_mean_600s,2.9054296e-05,3.364865e-05,2.903316e-05,4.5465073e-05,5.0261373e-05,1.6308093e-05,3.594125e-05,4.066819e-05,0.000110601875,3.1251897e-05,0.00028893206,2.7476273e-05,5.402012e-05,6.229294e-05,0.00016334782,0.00019269562,5.2193438e-05,3.9419894e-05,2.4085413e-05,2.4189196e-05,8.575805e-05,6.239585e-05,2.6982068e-05,2.5896898e-05,3.4101828e-05,8.052581e-05,0.000111252404,6.1808125e-05,5.1531333e-05,1.4139713e-05,4.7878806e-05,2.52217e-06,1.711296e-05,0.00037936802,0.00017901749,9.148915e-05,1.219954e-05,0.0,0.00027530495,0.00038853186,0.00013147773,7.832997e-06,9.296407e-05,7.860592e-05,7.800546e-05,3.0410305e-05,2.4101093e-05,0.00021892186,0.0019299365,6.4325046e-05,3.0246054e-05,5.215045e-05,8.489156e-05,1.891576e-05,2.2881302e-05,1.256261e-05,3.0110397e-05,2.6469423e-05,3.7422375e-05,5.91241e-05,3.508446e-05,9.0331094e-05,2.0833962e-05,1.9811761e-05,0.00013029037,8.975702e-06,4.105212e-05,7.1894414e-05,6.421201e-05,6.978866e-05,5.127644e-05,3.6552956e-05,0.0002080515,0.00033096745,0.00016868905,0.00026539553,5.3055133e-05,8.291359e-05,1.783625e-05,8.418382e-06
spread_std_600s,4.2107527e-05,8.396362e-05,4.40605e-05,5.4260145e-05,4.986331e-05,1.2573061e-05,9.6164644e-05,0.00016238236,0.000105332874,3.13841e-05,0.00019321221,6.9503345e-05,8.046725e-05,0.00011839027,0.00028003327,0.00032175015,8.4872394e-05,7.3401985e-05,3.2490956e-05,9.88619e-05,0.00010699281,0.00014677965,9.538228e-05,3.1668886e-05,4.7762274e-05,0.00013495568,0.00011668034,7.7000164e-05,2.7656823e-05,4.2097116e-05,3.045474e-05,8.217533e-05,1.1975518e-05,0.00058697484,0.00021729323,0.00013263596,3.0604384e-05,1.1823327e-05,0.0003785738,0.00038797286,0.00013667643,0.00013357888,0.000119568635,8.802423e-05,0.000140812,7.545243e-05,7.044717e-05,0.00024798643,6.4325046e-05,0.007156187,8.229217e-05,7.092462e-05,9.86878e-05,5.78451e-05,0.00012244623,4.0829622e-05,2.2372147e-05,1.2782667e-05,7.749213e-06,0.0007431275,1.7541463e-05,0.00011728932,3.143471e-05,4.2953234e-05,0.00016410803,7.988668e-06,0.00011640237,0.00013855516,8.956685e-05,0.00023993044,0.00011010995,6.1878105e-05,0.00033781116,0.002205192,0.0009320657,0.0003059029,9.6745134e-05,0.0004265603,6.34465e-06,1.9905816e-05
obi5_change_lag_1,2.2898039e-05,2.6978645e-05,3.5297988e-05,5.9544753e-05,8.882916e-05,4.2422053e-05,9.88465e-05,3.3240543e-05,0.00012760203,5.2516603e-05,0.00014120582,5.1625975e-05,4.0136925e-05,7.921867e-05,0.00018432547,0.00013926576,6.463453e-05,9.596432e-05,2.657884e-05,2.7627433e-05,0.00018222259,0.00010965419,6.95479e-05,2.4653922e-05,2.5236644e-05,0.00013166589,8.409922e-05,5.9710695e-05,3.389726e-05,2.2096063e-05,7.749541e-05,2.507669e-05,1.65282e-05,0.0003833919,0.00021661431,0.0001135921,3.4393895e-05,7.70862e-06,0.00020931568,0.0003939058,0.00012795563,9.711891e-05,0.00014774167,3.5450037e-05,5.179051e-05,5.598192e-05,6.684655e-05,0.0003527246,3.0246054e-05,8.229217e-05,0.0024896525,4.681672e-05,5.6532044e-05,7.519346e-05,1.787408e-05,3.220924e-05,2.3072216e-05,3.0317206e-05,2.0183013e-05,7.430889e-05,5.5890073e-06,0.0001317909,1.1355903e-05,3.186651e-05,0.00014055533,5.3305066e-05,0.00012282231,0.0001106387,0.0001264954,0.00014580114,3.7728438e-05,6.937385e-05,0.00029342607,0.00017695161,0.0001992197,0.00020253916,3.6016296e-05,0.00012555839,1.225644e-05,5.550812e-05
obi5_change_lag_2,3.0155808e-05,6.526501e-05,3.0190353e-05,8.2450235e-05,6.2821404e-05,2.4433255e-05,3.1392123e-05,2.7037477e-05,7.0988564e-05,3.9104598e-05,0.00020188784,4.1702315e-05,5.1524738e-05,0.00013669532,0.00011534719,0.00023395209,3.989595e-05,4.74162e-05,4.5267305e-05,2.844473e-05,0.00010583053,8.256352e-05,4.923947e-05,3.0278106e-05,3.9625953e-05,0.00020267794,6.190456e-05,4.740954e-05,3.9620038e-05,2.8298102e-05,2.8265898e-05,1.0806963e-05,3.6366226e-05,0.0002783099,0.00020586225,9.596209e-05,1.971288e-05,4.635928e-06,0.00023365428,0.000514293,0.000115805655,1.3479065e-05,9.352773e-05,7.962499e-05,5.6648045e-05,2.7675964e-05,3.4960987e-05,9.450682e-05,5.215045e-05,7.092462e-05,4.681672e-05,0.0028249072,2.416756e-06,4.1351996e-05,2.2619553e-05,2.8415121e-05,2.4417783e-05,3.8895803e-05,2.3229435e-05,0.00010010617,3.4682005e-06,4.498521e-05,3.866529e-06,2.103615e-05,0.00016609233,2.7642243e-06,7.683294e-05,0.00012108359,7.919746e-05,9.378375e-05,4.3586275e-05,3.244703e-05,0.00016182956,0.00020397102,0.00015493347,0.00014517496,9.676541e-05,0.00011392167,1.0633587e-05,1.9009819e-06
obi5_change_lag_3,1.3637813e-05,2.48481e-05,4.6362205e-05,2.9049057e-05,8.94743e-05,2.8276423e-05,6.633608e-05,7.928927e-06,7.935099e-05,1.6058777e-05,0.0003105034,2.5223958e-06,6.171858e-05,6.2956475e-05,0.00011358351,0.00011693127,3.16189e-05,3.259821e-05,7.691818e-06,2.207255e-05,4.5772726e-05,5.096321e-05,0.00010187592,4.12355e-05,2.5036928e-05,7.497618e-05,4.9983766e-05,2.8112774e-05,1.866264e-05,4.0779716e-05,5.684525e-05,2.0022972e-05,0.0,0.00020904795,0.000145767,0.00011989708,3.0013147e-05,7.3656037e-07,0.00014085406,0.0002391085,0.000107108484,2.2978194e-05,6.5821456e-05,4.82618e-05,3.8921604e-05,1.8474138e-05,4.5643617e-05,0.00025121003,8.489156e-05,9.86878e-05,5.6532044e-05,2.416756e-06,0.0014365943,4.601619e-05,1.3770188e-05,3.092241e-05,2.4481988e-05,2.45405e-05,1.7899947e-05,3.5680452e-05,8.846241e-06,3.8637565e-05,3.1184732e-06,2.2920298e-05,8.7542474e-05,3.7477974e-05,3.797782e-05,8.2524355e-05,7.1637565e-05,2.5200146e-05,2.0479138e-05,4.6178728e-05,0.00011623071,0.0001363058,0.00010673845,0.00017867141,3.9664603e-05,9.191472e-05,1.5141244e-06,2.0362877e-05
obi5_change_lag_5,3.8024096e-05,2.8426637e-05,4.2819618e-05,5.4180993e-05,0.00014777288,2.4925872e-05,1.8624434e-05,4.4964752e-05,0.0001101989,2.7500662e-05,0.00017176145,3.4902845e-05,6.944553e-05,8.9328576e-05,0.00018473514,0.00015608115,8.374685e-05,3.232268e-05,2.1941409e-05,3.8449445e-05,9.816446e-05,0.00012373271,9.383938e-05,6.288491e-05,2.9086563e-05,0.00018150022,9.9470424e-05,7.072635e-05,6.461446e-05,1.6048516e-05,5.3417145e-05,3.023288e-05,4.1103285e-05,0.0003070895,0.00027751044,0.000114812574,4.5916124e-05,0.0,0.00021749832,0.0009330237,0.00013415425,4.891773e-05,0.000104777006,4.8312926e-05,3.7149475e-05,3.3738997e-05,3.8769445e-05,0.00012525711,1.891576e-05,5.78451e-05,7.519346e-05,4.1351996e-05,4.601619e-05,0.0037300552,3.6567362e-05,1.7308605e-05,3.1225973e-05,2.9494926e-05,3.221383e-06,7.254064e-05,7.5294306e-06,9.482275e-05,8.340846e-06,7.7710814e-05,0.00022522475,6.245594e-05,4.1630366e-05,0.00015767802,8.6272936e-05,0.000110827765,3.6083107e-05,1.7364542e-05,0.000121831414,0.00016609413,0.00010949646,0.00021099138,6.246902e-05,0.00016909675,1.9197554e-05,2.1994405e-05
microprice_edge_change_lag_1,3.9479433e-05,6.423788e-05,2.0167421e-05,2.513359e-05,5.3054988e-05,4.194954e-05,4.271866e-05,1.4890308e-05,6.5339605e-05,1.7103483e-05,0.00012318985,3.0211702e-05,2.0610127e-05,6.9464804e-05,0.000111840935,0.00010495478,4.8930502e-05,0.000102207334,2.9297049e-05,7.704723e-05,4.9962655e-05,6.076366e-05,3.0490855e-05,4.3558503e-06,3.9996758e-06,0.00016086533,0.00011844977,4.485965e-05,1.0902058e-05,2.7160304e-05,6.028565e-05,2.6560965e-05,1.2579115e-05,0.00036816823,0.00019247226,0.00012652397,3.1522777e-05,2.4979595e-06,0.00018344435,0.0002307595,7.389537e-05,1.8431294e-05,4.998919e-05,2.8568953e-05,3.6159676e-05,2.7456743e-05,1.8289205e-05,0.00016381544,2.2881302e-05,0.00012244623,1.787408e-05,2.2619553e-05,1.3770188e-05,3.6567362e-05,0.0019578931,1.4781802e-05,1.8089037e-05,1.8365297e-05,5.8715646e-06,7.734798e-05,9.092622e-06,7.089236e-05,5.7170855e-06,4.2544147e-05,0.00012246154,2.0322936e-05,3.0646996e-05,6.418871e-05,6.452452e-05,7.392533e-05,3.1565196e-05,2.5083149e-05,0.00013722043,0.00031533348,0.0003505398,0.00023236692,2.7032358e-05,7.973641e-05,2.7113389e-05,1.1203373e-05
microprice_edge_change_lag_2,8.359414e-06,2.5803187e-05,1.4600894e-05,2.3047241e-05,6.2349456e-05,1.8417097e-05,2.8693988e-05,2.0915402e-05,4.6588902e-05,1.2961189e-05,4.8669273e-05,3.5181263e-05,1.5523456e-05,0.00010204739,5.4877873e-05,8.972164e-05,2.5871333e-05,3.7979284e-05,1.8582166e-05,2.161821e-05,4.8567126e-05,8.3732244e-05,3.1481482e-05,1.3349975e-05,1.2526282e-05,7.820686e-05,5.0489893e-05,3.297003e-05,1.4484055e-05,1.1725437e-05,3.0904564e-05,4.073206e-06,2.9752331e-05,0.00017924303,0.00020771952,6.5982604e-05,1.3160988e-05,0.0,0.00013300689,0.000114984075,8.217566e-05,8.979533e-06,4.740387e-05,6.56889e-06,4.882745e-05,4.5866673e-06,2.3611357e-05,5.7742458e-05,1.256261e-05,4.0829622e-05,3.220924e-05,2.8415121e-05,3.092241e-05,1.7308605e-05,1.4781802e-05,0.0010879099,6.96677e-06,6.55307e-06,2.2982329e-06,2.9545623e-05,1.1429327e-05,0.00010046586,1.6905586e-05,2.0873802e-05,9.7911594e-05,6.1305273e-06,6.472994e-05,5.2527794e-05,6.605207e-05,4.6325913e-05,1.907033e-05,1.8024115e-05,9.184429e-05,0.00012223261,7.446991e-05,0.00014322693,2.4986955e-05,4.8954866e-05,2.42171e-06,3.5485414e-06
microprice_edge_change_lag_3,1.7412456e-05,1.037363e-05,2.8178612e-05,3.7106478e-05,2.4398913e-05,4.636262e-05,1.3676935e-05,1.3228682e-06,3.5279845e-05,1.5787355e-05,8.453752e-05,2.3634899e-05,1.5282983e-05,6.8694586e-05,6.911052e-05,0.00011977654,2.525848e-05,3.34681e-05,4.7830076e-06,2.1789356e-06,3.7168218e-05,1.4878368e-05,5.05773e-05,1.5086912e-05,1.8880934e-05,0.00015047123,7.725517e-05,4.557179e-05,1.43323705e-05,6.7073734e-06,1.3292373e-05,7.1638933e-06,0.0,0.00016040767,0.00012644137,4.8574508e-05,1.8197197e-05,4.183482e-06,0.00017264449,0.00017700384,7.924872e-05,6.794591e-06,1.5431417e-05,8.820204e-06,1.891009e-05,3.1896434e-05,8.572878e-06,4.8466656e-05,3.0110397e-05,2.2372147e-05,2.3072216e-05,2.4417783e-05,2.4481988e-05,3.1225973e-05,1.8089037e-05,6.96677e-06,0.0007721188,2.0081587e-05,8.569751e-06,5.3584266e-05,1.1899115e-05,2.9256982e-05,9.391708e-06,8.710825e-06,5.1570485e-05,2.4047247e-05,7.6340206e-05,3.0224366e-05,3.563455e-05,2.3255241e-05,2.464399e-05,4.1842788e-05,8.4431646e-05,0.00010427446,6.0922295e-05,0.00015141937,2.6368061e-05,7.740581e-05,3.371983e-05,9.960941e-06
microprice_edge_change_lag_5,2.620034e-05,3.0070561e-05,1.794098e-05,4.6029425e-05,7.840734e-05,3.7700152e-05,2.1509873e-05,2.4232875e-05,7.0702794e-05,2.990856e-05,0.000118367236,2.3012517e-05,4.3268094e-05,4.4002736e-05,0.0001034446,9.632075e-05,2.5867274e-05,1.9769128e-05,2.8913588e-05,2.2370017e-05,9.1804366e-05,6.0745548e-05,5.6320016e-05,1.589633e-05,3.3359618e-05,0.0001156465,6.446174e-05,4.4202934e-05,2.9701795e-07,3.1534353e-05,4.3966164e-05,3.2976583e-05,2.396481e-05,0.00018976742,0.00012365909,6.883454e-05,2.5335374e-05,0.0,0.00013550962,0.00021696337,8.653161e-05,5.9826175e-06,3.5118206e-05,1.8527224e-05,3.734783e-05,1.5363912e-06,2.7844424e-05,0.00011673104,2.6469423e-05,1.2782667e-05,3.0317206e-05,3.8895803e-05,2.45405e-05,2.9494926e-05,1.8365297e-05,6.55307e-06,2.0081587e-05,0.00093406986,1.1299139e-05,2.6345395e-05,2.541772e-06,2.8800845e-05,2.0426665e-05,9.252274e-06,0.00010674684,2.2904043e-05,5.507731e-05,6.406563e-05,4.7817186e-05,4.2429736e-05,5.5879914e-06,4.817859e-05,0.00010443772,9.3632014e-05,0.000121868376,0.00013565364,2.1583106e-05,4.7972004e-05,2.6076486e-06,1.4211911e-05
obi5_mean_300s,2.154383e-06,4.5146797e-05,9.041664e-06,2.3877332e-05,3.8575574e-05,1.9355675e-05,4.491188e-05,1.2027162e-05,4.0974883e-05,2.2916021e-05,7.3201925e-05,3.2675023e-05,7.41986e-06,1.5446632e-05,7.405449e-05,7.674151e-05,2.4425974e-05,1.0409341e-05,4.8910624e-05,2.7888991e-05,5.11073e-05,9.831574e-06,2.8492212e-05,2.6340846e-05,8.26557e-06,9.280691e-05,2.5951227e-05,7.163366e-06,6.2797053e-06,1.732117e-05,1.1117995e-05,2.748396e-06,2.0805337e-05,0.00021468924,0.00024649777,3.458284e-05,2.182049e-06,2.4558406e-06,0.00010137879,0.00012439766,3.9270362e-06,7.2988837e-06,1.5801188e-05,1.3716243e-05,6.815738e-06,3.1950057e-07,1.2406049e-05,4.5540302e-05,3.7422375e-05,7.749213e-06,2.0183013e-05,2.3229435e-05,1.7899947e-05,3.221383e-06,5.8715646e-06,2.2982329e-06,8.569751e-06,1.1299139e-05,0.0007301497,3.136273e-05,0.0,1.7275808e-05,2.2447206e-05,1.580708e-06,9.191964e-05,6.288801e-05,2.9022063e-05,3.0521784e-05,4.3001837e-05,1.4868222e-05,1.2673253e-05,2.982339e-05,6.0210165e-05,7.1399154e-05,4.4797787e-05,7.4937576e-05,2.712966e-05,3.8542898e-05,4.5833126e-06,4.195142e-06
obi5_std_300s,3.045317e-05,4.4356897e-05,6.494185e-05,0.00010576316,0.0001968222,6.41735e-05,6.75248e-05,0.00020952606,0.0001572309,0.00015011545,0.00018747602,5.629618e-05,0.00012871168,0.00026770847,0.00034483802,0.00020477944,0.0001273963,7.181259e-05,3.5656416e-05,5.3384985e-05,0.00013438523,0.00013192084,0.000102434984,5.2703173e-05,5.283609e-05,0.00018523159,0.000158994,7.224818e-05,4.4493987e-05,6.3213236e-05,1.9778483e-05,4.3849497e-05,6.213658e-05,0.00055967254,0.0003274145,0.00012516335,7.364523e-05,3.7722634e-06,0.00030325542,0.00042732136,0.0001645612,7.7825134e-05,0.0003740843,9.7692755e-05,6.525954e-05,5.4884236e-05,4.422259e-05,0.00040683162,5.91241e-05,0.0007431275,7.430889e-05,0.00010010617,3.5680452e-05,7.254064e-05,7.734798e-05,2.9545623e-05,5.3584266e-05,2.6345395e-05,3.136273e-05,0.006197246,1.490006e-05,8.561047e-05,4.62251e-05,5.3127224e-05,0.00032946724,1.5619127e-05,0.000101572354,6.701821e-05,0.00011535171,0.0001797326,8.362931e-05,0.00010173556,0.00029786304,0.0007355354,0.00054540543,0.0008678687,0.00013019741,0.00017694676,1.0087457e-05,3.4187728e-05
